date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-12-22,6.66,6.85,6.7,6.65,616786.0,-0.02,-0.3,6.614,6.59,6.471,563537.41,591822.33,508470.48,5.53
2016-12-21,6.54,6.79,6.72,6.48,650519.88,0.21,3.23,6.616,6.569,6.445,584391.44,567072.06,488080.44,5.83
2016-12-20,6.48,6.58,6.51,6.46,279622.91,0.0,0.0,6.586,6.552,6.419,589950.94,552445.73,468608.79,2.51
2016-12-19,6.58,6.69,6.51,6.5,447975.62,-0.12,-1.81,6.62,6.543,6.408,722350.2,564009.68,469449.03,4.02
2016-12-16,6.7,6.94,6.63,6.61,822782.62,-0.08,-1.19,6.596,6.546,6.397,718737.83,595613.0,463606.65,7.38
2016-12-15,6.53,6.85,6.71,6.51,721056.19,0.14,2.13,6.566,6.523,6.376,620107.26,571405.12,432014.93,6.46
2016-12-14,6.59,6.78,6.57,6.57,678317.38,-0.11,-1.65,6.522,6.487,6.354,549752.68,556773.76,408468.58,6.08
2016-12-13,6.34,6.85,6.68,6.26,941619.19,0.29,4.54,6.518,6.45,6.338,514940.51,529575.35,390011.39,8.44
2016-12-12,6.48,6.48,6.39,6.25,429913.75,-0.09,-1.39,6.466,6.402,6.315,405669.16,464958.88,353311.98,3.85
2016-12-09,6.45,6.52,6.48,6.36,329629.81,-0.01,-0.15,6.496,6.38,6.307,472488.18,438810.59,345495.01,2.95
2016-12-08,6.51,6.54,6.49,6.43,369283.25,-0.06,-0.92,6.48,6.351,6.291,522702.98,425118.63,343141.76,3.31
2016-12-07,6.4,6.55,6.55,6.3,504256.56,0.13,2.02,6.452,6.321,6.272,563794.84,409088.82,333820.1,4.52
2016-12-06,6.48,6.52,6.42,6.4,395262.41,-0.12,-1.83,6.382,6.286,6.246,544210.19,384771.86,317351.56,3.54
2016-12-05,6.31,6.56,6.54,6.28,764008.88,0.14,2.19,6.338,6.273,6.23,524248.61,374888.39,304949.41,6.85
2016-12-02,6.4,6.44,6.4,6.22,580703.81,0.05,0.79,6.264,6.248,6.208,405132.99,331600.29,276267.21,5.21
2016-12-01,6.16,6.38,6.35,6.14,574742.56,0.15,2.42,6.222,6.228,6.193,327534.28,292624.74,261630.76,5.15
2016-11-30,6.27,6.33,6.2,6.18,406333.31,0.0,0.0,6.19,6.221,6.186,254382.8,260163.4,260208.55,3.64
2016-11-29,6.16,6.25,6.2,6.12,295454.47,0.03,0.49,6.19,6.225,6.179,225333.52,250447.43,247958.23,2.65
2016-11-28,6.18,6.2,6.17,6.12,168430.81,-0.02,-0.32,6.208,6.227,6.174,225528.17,241665.09,247776.85,1.51
2016-11-25,6.2,6.2,6.19,6.05,192710.23,0.0,0.0,6.232,6.233,6.179,258067.59,252179.43,245598.55,1.73
2016-11-24,6.19,6.24,6.19,6.13,208985.16,-0.01,-0.16,6.234,6.23,6.182,257715.2,261164.9,245873.66,1.87
2016-11-23,6.28,6.29,6.2,6.19,261086.92,-0.09,-1.43,6.252,6.223,6.187,265944.01,258551.39,244432.98,2.34
2016-11-22,6.27,6.32,6.29,6.23,296427.75,0.0,0.0,6.26,6.206,6.193,275561.33,249931.26,243310.85,2.66
2016-11-21,6.17,6.34,6.29,6.16,331127.88,0.09,1.45,6.246,6.187,6.193,257802.0,235010.44,239080.63,2.97
2016-11-18,6.29,6.3,6.2,6.2,190948.31,-0.08,-1.27,6.234,6.167,6.195,246291.28,220934.14,233599.2,1.71
2016-11-17,6.21,6.3,6.28,6.2,250129.2,0.04,0.64,6.226,6.157,6.207,264614.6,230636.78,247308.71,2.24
2016-11-16,6.22,6.34,6.24,6.18,309173.53,0.02,0.32,6.194,6.15,6.209,251158.77,260253.69,251304.49,2.77
2016-11-15,6.24,6.27,6.22,6.19,207631.09,-0.01,-0.16,6.152,6.132,6.207,224301.18,245469.04,246989.7,1.86
2016-11-14,6.15,6.25,6.23,6.13,273574.25,0.07,1.14,6.128,6.121,6.211,212218.87,253888.6,252710.37,2.45
2016-11-11,6.1,6.17,6.16,6.1,282564.91,0.04,0.65,6.1,6.125,6.215,195577.0,239017.68,252116.69,2.53
2016-11-10,6.06,6.13,6.12,6.06,182850.05,0.09,1.49,6.088,6.134,6.22,196658.97,230582.43,262154.0,1.64
2016-11-09,6.1,6.1,6.03,5.98,174885.59,-0.07,-1.15,6.106,6.15,6.232,269348.61,230314.57,264330.0,1.57
2016-11-08,6.1,6.13,6.1,6.07,147219.55,0.01,0.16,6.112,6.179,6.247,266636.9,236690.44,273302.85,1.32
2016-11-07,6.1,6.12,6.09,6.03,190364.92,-0.01,-0.16,6.114,6.198,6.261,295558.34,243150.82,285464.95,1.71
2016-11-04,6.17,6.2,6.1,6.06,287974.72,-0.11,-1.77,6.15,6.223,6.273,282458.35,246264.25,294861.12,2.58
2016-11-03,6.28,6.44,6.21,6.16,546298.25,0.15,2.48,6.18,6.256,6.298,264505.89,263980.63,295356.71,4.9
2016-11-02,6.12,6.12,6.06,6.0,161327.05,-0.06,-0.98,6.194,6.268,6.316,191280.54,242355.29,285754.14,1.45
2016-10-28,6.26,6.27,6.11,6.1,291826.75,-0.16,-2.55,6.246,6.281,6.345,206743.98,248510.36,302230.22,2.62
2016-10-27,6.24,6.28,6.27,6.21,124864.97,0.02,0.32,6.282,6.301,6.369,190743.29,251532.13,313149.23,1.12
2016-10-26,6.26,6.3,6.25,6.21,198212.45,-0.03,-0.48,6.296,6.304,6.379,210070.16,265215.71,327456.05,1.78
2016-10-25,6.31,6.31,6.28,6.22,180171.48,-0.04,-0.63,6.332,6.305,6.39,263455.38,293725.56,351317.48,1.61
2016-10-24,6.32,6.39,6.32,6.25,238644.23,0.03,0.48,6.342,6.314,6.39,293430.04,298345.42,359413.8,2.14
2016-10-21,6.33,6.36,6.29,6.25,211823.33,-0.05,-0.79,6.316,6.314,6.386,290276.75,309915.26,364548.08,1.9
2016-10-20,6.4,6.42,6.34,6.33,221499.31,-0.09,-1.4,6.32,6.323,6.383,312320.98,327779.09,376415.88,1.99
2016-10-19,6.36,6.47,6.43,6.34,465138.53,0.1,1.58,6.312,6.322,6.385,320361.26,343458.0,423916.14,4.17
2016-10-18,6.18,6.42,6.33,6.18,330044.81,0.14,2.26,6.278,6.339,6.368,323995.74,326732.78,435935.77,2.96
2016-10-17,6.3,6.3,6.19,6.18,222877.77,-0.12,-1.9,6.286,6.363,6.352,303260.79,329152.98,428815.06,2.0
2016-10-14,6.35,6.39,6.31,6.26,322044.47,0.01,0.16,6.312,6.409,6.347,329553.76,355950.07,435279.41,2.89
2016-10-13,6.21,6.3,6.3,6.17,261700.7,0.04,0.64,6.326,6.436,6.332,343237.21,374766.32,428219.95,2.35
2016-10-12,6.36,6.36,6.26,6.15,483310.97,-0.11,-1.73,6.332,6.454,6.314,366554.73,389696.4,420302.31,4.33
2016-10-11,6.32,6.37,6.37,6.29,226370.05,0.05,0.79,6.4,6.475,6.295,329469.81,408909.4,400772.36,2.03
2016-10-10,6.4,6.42,6.32,6.19,354342.62,-0.06,-0.94,6.44,6.465,6.27,355045.17,420482.18,397895.39,3.18
2016-09-30,6.34,6.42,6.38,6.22,390461.69,0.05,0.79,6.506,6.458,6.251,382346.37,419180.91,386263.01,3.5
2016-09-29,6.59,6.65,6.33,6.32,378288.34,-0.27,-4.09,6.546,6.442,6.231,406295.44,425052.67,376149.19,3.39
2016-09-28,6.55,6.66,6.6,6.47,297886.34,0.03,0.46,6.576,6.448,6.216,412838.07,504374.28,363897.18,2.67
2016-09-27,6.52,6.65,6.57,6.41,354246.88,-0.08,-1.2,6.55,6.397,6.19,488349.0,545138.77,358570.95,3.18
2016-09-26,6.69,6.7,6.65,6.43,490848.62,0.07,1.06,6.49,6.341,6.166,485919.19,528477.15,360371.96,4.4
2016-09-23,6.45,6.65,6.58,6.42,510207.03,0.1,1.54,6.41,6.285,6.132,456015.45,514608.76,349107.92,4.57
2016-09-22,6.52,6.56,6.48,6.39,411001.47,0.01,0.15,6.338,6.227,6.107,443809.89,481673.58,343865.4,3.68
2016-09-21,6.21,6.53,6.47,6.21,675441.0,0.2,3.19,6.32,6.173,6.083,595910.49,450908.22,331548.39,6.05
2016-09-20,6.26,6.27,6.27,6.12,342097.84,0.02,0.32,6.244,6.115,6.058,601928.53,392635.32,306637.77,3.07
2016-09-19,6.2,6.33,6.25,6.2,341329.91,0.03,0.48,6.192,6.075,6.046,571035.1,375308.59,297611.73,3.06
2016-09-14,6.37,6.37,6.22,6.16,449179.22,-0.17,-2.66,6.16,6.044,6.036,573202.07,353345.1,289352.0,4.03
2016-09-13,6.14,6.6,6.39,6.09,1171504.5,0.3,4.93,6.116,6.019,6.03,519537.28,327245.71,277976.67,10.5
2016-09-12,5.95,6.26,6.09,5.95,705531.19,0.08,1.33,6.026,5.983,6.013,305905.95,223420.09,232480.99,6.32
2016-09-09,6.05,6.11,6.01,6.0,187630.69,-0.08,-1.31,5.986,5.982,6.011,183342.11,172003.13,213150.47,1.68
2016-09-08,6.01,6.15,6.09,5.95,352164.75,0.09,1.5,5.958,5.991,6.006,179582.08,192266.77,210678.15,3.16
2016-09-07,5.97,6.05,6.0,5.95,180855.25,0.06,1.01,5.928,5.979,5.994,133488.13,183607.07,202989.11,1.62
2016-09-06,5.92,5.95,5.94,5.87,103347.86,0.05,0.85,5.922,5.987,5.987,134954.14,206057.22,200824.14,0.93
2016-09-05,5.9,5.94,5.89,5.86,92711.99,0.02,0.34,5.94,5.993,5.986,140934.22,212188.57,203666.55,0.83
2016-09-02,5.82,5.92,5.87,5.82,168830.55,-0.07,-1.18,5.978,6.0,5.985,160664.15,220640.23,206861.21,1.51
2016-09-01,5.98,6.03,5.94,5.94,121694.99,-0.03,-0.5,6.024,6.016,5.984,204951.46,219914.88,206891.8,1.09
2016-08-31,6.01,6.04,5.97,5.94,188185.31,-0.06,-0.99,6.03,6.027,5.983,233726.01,225358.9,209343.2,1.69
2016-08-30,6.08,6.1,6.03,6.02,133248.27,-0.05,-0.82,6.052,6.04,5.984,277160.3,228707.63,212367.41,1.19
2016-08-29,6.07,6.14,6.08,6.04,191361.64,-0.02,-0.33,6.046,6.043,5.979,283442.91,241541.9,214773.41,1.72
2016-08-26,5.97,6.11,6.1,5.97,390267.09,0.13,2.18,6.022,6.039,5.968,280616.3,254297.8,218454.74,3.5
2016-08-25,6.0,6.02,5.97,5.88,265567.75,-0.11,-1.81,6.008,6.02,5.959,234878.3,229089.53,209439.86,2.38
2016-08-24,6.05,6.18,6.08,6.05,405356.75,0.08,1.33,6.024,6.008,5.957,216991.78,222371.14,209177.31,3.63
2016-08-23,5.95,6.03,6.0,5.94,164661.34,0.04,0.67,6.028,5.987,5.949,180254.97,195591.07,213493.29,1.48
2016-08-22,6.01,6.06,5.96,5.95,177228.56,-0.07,-1.16,6.04,5.978,5.957,199640.89,195144.53,215805.83,1.59
2016-08-19,6.07,6.08,6.03,5.98,161577.08,-0.02,-0.33,6.056,5.97,5.969,227979.3,193082.19,223147.02,1.45
2016-08-18,6.08,6.11,6.05,6.03,176135.16,-0.05,-0.82,6.032,5.951,5.971,223300.76,193868.72,230381.01,1.58
2016-08-17,6.05,6.14,6.1,6.02,221672.7,0.04,0.66,5.992,5.939,5.975,227750.5,193327.49,241214.24,1.99
2016-08-16,6.04,6.1,6.06,6.03,261590.95,0.02,0.33,5.946,5.928,5.98,210927.16,196027.19,269970.73,2.34
2016-08-15,5.95,6.07,6.04,5.91,318920.62,0.13,2.2,5.916,5.914,5.996,190648.16,188004.92,331345.46,2.86
2016-08-12,5.83,5.93,5.91,5.83,138184.38,0.06,1.03,5.884,5.897,5.991,158185.08,182611.67,333809.7,1.24
2016-08-11,5.85,5.97,5.85,5.82,198383.86,-0.02,-0.34,5.87,5.898,5.988,164436.68,189790.18,339620.67,1.78
2016-08-10,5.91,5.95,5.87,5.86,137556.0,-0.04,-0.68,5.886,5.906,5.987,158904.49,195983.48,339969.98,1.23
2016-08-09,5.88,5.91,5.91,5.85,160195.95,0.03,0.51,5.91,5.91,5.985,181127.22,231395.52,354039.45,1.44
2016-08-08,5.83,5.89,5.88,5.78,156605.2,0.04,0.69,5.912,5.936,5.981,185361.69,236467.14,368387.45,1.4
2016-08-05,5.92,5.94,5.84,5.83,169442.41,-0.09,-1.52,5.91,5.967,5.969,207038.27,253211.85,369539.39,1.52
2016-08-04,5.95,5.98,5.93,5.89,170722.88,-0.06,-1.0,5.926,5.99,5.96,215143.68,266893.29,368477.44,1.53
2016-08-03,5.88,6.04,5.99,5.87,248669.64,0.07,1.18,5.926,6.011,5.947,233062.48,289100.98,372070.87,2.23
2016-08-02,5.84,5.95,5.92,5.8,181368.3,0.05,0.85,5.91,6.031,5.933,281663.82,343914.27,372480.06,1.63
2016-08-01,5.91,5.99,5.87,5.72,264988.12,-0.05,-0.84,5.96,6.077,5.925,287572.59,474686.0,390385.05,2.38
2016-07-29,5.93,5.99,5.92,5.88,209969.48,-0.01,-0.17,6.024,6.084,5.913,299385.43,485007.73,387441.55,1.88
2016-07-28,5.88,5.97,5.93,5.8,260316.84,0.02,0.34,6.054,6.077,5.895,318642.89,489451.17,384647.18,2.33
2016-07-27,6.15,6.28,5.91,5.79,491676.34,-0.26,-4.21,6.096,6.067,5.879,345139.49,483956.47,383705.02,4.41
2016-07-26,6.2,6.21,6.17,6.12,210912.19,-0.02,-0.32,6.152,6.059,5.864,406164.72,476683.39,377989.07,1.89
2016-07-25,6.09,6.19,6.19,6.03,324052.28,0.12,1.98,6.194,6.026,5.829,661799.41,500307.77,377456.6,2.9
2016-07-22,6.14,6.19,6.07,6.07,306256.81,-0.07,-1.14,6.144,5.971,5.789,670630.04,485866.92,367552.52,2.75
2016-07-21,6.18,6.23,6.14,6.11,392799.84,-0.05,-0.81,6.1,5.93,5.752,660259.44,470061.6,362688.82,3.52
2016-07-20,6.22,6.27,6.19,6.16,796802.5,-0.19,-2.98,6.038,5.882,5.718,622773.46,455040.76,348446.12,7.14
2016-07-19,6.01,6.53,6.38,5.98,1489085.62,0.44,7.41,5.966,5.834,5.684,547202.06,401045.86,313122.86,13.35
2016-07-18,5.87,5.98,5.94,5.81,368205.44,0.09,1.54,5.858,5.773,5.639,338816.13,306084.11,245505.78,3.3
2016-07-15,5.92,5.98,5.85,5.84,254403.8,0.02,0.34,5.798,5.741,5.617,301103.81,289875.37,233518.07,2.28
2016-07-14,5.81,5.87,5.83,5.77,205369.92,0.0,0.0,5.76,5.712,5.602,279863.76,279843.2,228995.0,1.84
2016-07-13,5.85,5.98,5.83,5.81,418945.53,-0.01,-0.17,5.726,5.69,5.59,287308.07,283453.57,229915.48,3.76
2016-07-12,5.67,5.92,5.84,5.61,447155.94,0.2,3.55,5.702,5.669,5.576,254889.65,279294.74,216815.29,4.01
2016-07-11,5.65,5.72,5.64,5.63,179643.84,-0.02,-0.35,5.688,5.631,5.556,273352.09,254605.43,200787.52,1.61
2016-07-08,5.66,5.69,5.66,5.64,148203.55,0.0,0.0,5.684,5.606,5.547,278646.93,249238.11,201526.48,1.33
2016-07-07,5.7,5.72,5.66,5.58,242591.48,-0.05,-0.88,5.664,5.573,5.549,279822.64,255316.04,204183.64,2.17
2016-07-06,5.75,5.76,5.71,5.67,256853.45,-0.06,-1.04,5.654,5.553,5.55,279599.07,241851.48,197911.82,2.3
2016-07-05,5.64,5.97,5.77,5.64,539468.12,0.15,2.67,5.636,5.533,5.551,303699.83,225199.86,192983.52,4.84
2016-07-04,5.55,5.64,5.62,5.52,206118.06,0.06,1.08,5.574,5.504,5.548,235858.76,184927.45,174634.72,1.85
2016-07-01,5.67,5.7,5.56,5.55,154082.08,-0.05,-0.89,5.528,5.493,5.552,219829.3,177160.76,172140.11,1.38
2016-06-30,5.6,5.67,5.61,5.55,241473.66,-0.01,-0.18,5.482,5.492,5.559,230809.44,178146.8,175771.29,2.16
2016-06-29,5.49,5.64,5.62,5.44,377357.25,0.16,2.93,5.452,5.49,5.563,204103.88,176377.39,176330.62,3.4
2016-06-28,5.38,5.49,5.46,5.36,200262.77,0.07,1.3,5.43,5.482,5.557,146699.89,154335.84,160962.56,1.8
2016-06-27,5.28,5.42,5.39,5.27,125970.72,0.06,1.13,5.434,5.481,5.562,133996.13,146969.62,155578.17,1.13
2016-06-24,5.46,5.5,5.33,5.2,208982.8,-0.13,-2.38,5.458,5.488,5.57,134492.23,153814.85,154981.94,1.88
2016-06-23,5.52,5.52,5.46,5.45,107945.85,-0.05,-0.91,5.502,5.525,5.581,125484.15,153051.24,149237.09,0.97
2016-06-22,5.48,5.52,5.51,5.45,90337.32,0.03,0.55,5.528,5.547,5.586,148650.91,153972.17,149012.33,0.81
2016-06-21,5.53,5.57,5.48,5.46,136743.94,-0.03,-0.54,5.534,5.569,5.592,161971.8,160767.18,150130.56,1.23
2016-06-20,5.55,5.55,5.51,5.46,128451.24,-0.04,-0.72,5.528,5.592,5.598,159943.11,164341.99,148954.32,1.16
2016-06-17,5.57,5.62,5.55,5.53,163942.41,-0.04,-0.72,5.518,5.611,5.601,173137.47,167119.45,147804.89,1.48
2016-06-16,5.54,5.68,5.59,5.51,223779.62,0.05,0.9,5.548,5.625,5.602,180618.33,173395.78,147233.21,2.02
2016-06-15,5.43,5.56,5.54,5.39,156941.77,0.09,1.65,5.566,5.635,5.608,159293.43,176283.85,142350.89,1.41
2016-06-14,5.48,5.5,5.45,5.43,126600.51,-0.01,-0.18,5.604,5.632,5.619,159562.57,167589.27,140693.59,1.14
2016-06-13,5.7,5.7,5.46,5.45,194423.05,-0.24,-4.21,5.656,5.642,5.633,168740.86,164186.72,145055.15,1.75
2016-06-08,5.68,5.78,5.7,5.61,201346.7,0.02,0.35,5.704,5.651,5.653,161101.44,156149.03,154463.79,1.81
2016-06-07,5.7,5.72,5.68,5.66,117155.13,-0.05,-0.87,5.702,5.637,5.653,166173.23,145422.93,150240.52,1.06
2016-06-06,5.7,5.74,5.73,5.67,158287.45,0.02,0.35,5.704,5.625,5.654,193274.26,144052.5,150103.26,1.43
2016-06-03,5.7,5.73,5.71,5.66,172491.97,0.01,0.17,5.66,5.615,5.651,175615.98,139493.94,153147.59,1.55
2016-06-02,5.69,5.73,5.7,5.66,156225.94,0.01,0.18,5.628,5.604,5.659,159632.59,133566.65,157614.97,1.41
2016-06-01,5.71,5.75,5.69,5.66,226705.64,0.0,0.0,5.598,5.59,5.676,151196.63,128490.32,158088.57,2.04
2016-05-31,5.58,5.7,5.69,5.58,252660.3,0.18,3.27,5.572,5.578,5.694,124672.64,121070.65,156393.24,2.28
2016-05-30,5.54,5.55,5.51,5.47,69996.05,-0.04,-0.72,5.546,5.581,5.711,94830.73,108417.93,153177.3,0.63
2016-05-27,5.54,5.57,5.55,5.52,92575.0,0.0,0.0,5.57,5.606,5.731,103371.9,113797.91,154434.42,0.83
2016-05-26,5.55,5.6,5.55,5.47,114046.16,-0.01,-0.18,5.58,5.624,5.749,107500.71,125923.58,157913.27,1.03
2016-05-25,5.61,5.64,5.56,5.54,94085.69,0.0,0.0,5.582,5.655,5.769,105784.01,152778.54,159786.4,0.85
2016-05-24,5.6,5.63,5.56,5.53,103450.77,-0.07,-1.24,5.584,5.668,5.789,117468.66,155058.12,161395.99,0.93
2016-05-23,5.6,5.64,5.63,5.59,112701.89,0.03,0.54,5.616,5.683,5.807,122005.13,156154.03,164861.9,1.02
2016-05-20,5.56,5.6,5.6,5.5,113219.05,0.04,0.72,5.642,5.687,5.826,124223.91,166801.24,168514.28,1.02
2016-05-19,5.57,5.66,5.56,5.55,105462.66,-0.01,-0.18,5.668,5.713,5.845,144346.44,181663.28,175674.46,0.95
2016-05-18,5.69,5.69,5.57,5.53,152508.92,-0.15,-2.62,5.728,5.762,5.87,199773.06,187686.81,195985.86,1.37
2016-05-17,5.76,5.79,5.72,5.7,126133.11,-0.04,-0.69,5.752,5.809,5.913,192647.57,191715.84,198300.0,1.14
2016-05-16,5.73,5.77,5.76,5.67,123795.8,0.03,0.52,5.75,5.841,5.948,190302.93,197936.68,206157.74,1.12
2016-05-13,5.79,5.86,5.73,5.7,213831.7,-0.13,-2.22,5.732,5.855,5.988,209378.56,195070.94,215825.09,1.93
2016-05-12,5.65,5.95,5.86,5.52,382595.78,0.17,2.99,5.758,5.873,6.031,218980.13,189902.96,232687.76,3.45
2016-05-11,5.73,5.76,5.69,5.65,116881.48,-0.02,-0.35,5.796,5.882,6.069,175600.56,166794.25,267519.36,1.05
2016-05-10,5.67,5.76,5.71,5.66,114409.91,0.04,0.7,5.866,5.91,6.103,190784.1,167733.87,274817.79,1.03
2016-05-09,5.8,5.82,5.67,5.65,219173.95,-0.19,-3.24,5.932,5.931,6.141,205570.42,173569.77,288167.19,1.97
2016-05-06,6.08,6.09,5.86,5.85,261839.53,-0.19,-3.14,5.978,5.964,6.175,180763.31,170227.32,295355.58,2.36
2016-05-05,6.01,6.09,6.05,6.01,165697.95,0.01,0.17,5.988,5.977,6.205,160825.79,169685.64,316636.25,1.49
2016-05-04,6.03,6.09,6.04,6.0,192799.16,0.0,0.0,5.968,5.977,6.224,157987.94,204284.9,327899.04,1.74
2016-05-03,5.9,6.04,6.04,5.88,188341.52,0.14,2.37,5.954,6.017,6.245,144683.65,204884.17,345449.65,1.7
2016-04-29,5.89,5.93,5.9,5.86,95138.39,-0.01,-0.17,5.93,6.055,6.257,141569.12,214378.81,349370.7,0.86
2016-04-28,5.96,5.98,5.91,5.82,162151.94,-0.04,-0.67,5.95,6.12,6.279,159691.33,236579.24,361486.14,1.46
2016-04-27,6.01,6.04,5.95,5.92,151508.7,-0.02,-0.34,5.966,6.189,6.299,178545.49,275472.56,366315.7,1.36
2016-04-26,5.93,5.97,5.97,5.89,126277.68,0.05,0.84,5.986,6.256,6.309,250581.85,368244.46,372865.3,1.14
2016-04-25,6.0,6.0,5.92,5.84,172768.88,-0.08,-1.33,6.08,6.296,6.328,265084.7,381901.72,380733.86,1.56
2016-04-22,5.95,6.01,6.0,5.92,185749.47,0.01,0.17,6.18,6.35,6.351,287188.5,402764.62,386066.2,1.67
2016-04-21,6.06,6.08,5.99,5.98,256422.73,-0.06,-0.99,6.29,6.385,6.369,313467.15,420483.84,400645.43,2.31
2016-04-20,6.46,6.46,6.05,5.9,511690.5,-0.39,-6.06,6.412,6.433,6.392,372399.63,463586.86,405791.36,4.61
2016-04-19,6.46,6.47,6.44,6.39,198791.91,0.02,0.31,6.526,6.471,6.413,485907.08,451513.18,407063.63,1.79
2016-04-18,6.55,6.56,6.42,6.42,283287.91,-0.13,-1.99,6.512,6.473,6.417,498718.73,486015.14,434016.28,2.55
2016-04-15,6.63,6.63,6.55,6.51,317142.69,-0.05,-0.76,6.52,6.459,6.412,518340.73,484362.59,450034.2,2.86
2016-04-14,6.59,6.62,6.6,6.5,551085.12,-0.02,-0.3,6.48,6.438,6.391,527500.53,486393.04,452167.34,4.96
2016-04-13,6.4,6.85,6.62,6.4,1079227.75,0.25,3.92,6.454,6.409,6.363,554774.08,457158.84,439511.19,9.72
2016-04-12,6.45,6.45,6.37,6.32,262850.19,-0.09,-1.39,6.416,6.362,6.333,417119.29,377486.14,396281.35,2.37
2016-04-11,6.41,6.49,6.46,6.39,381397.91,0.11,1.73,6.434,6.36,6.319,473311.54,379566.0,395906.78,3.44
2016-04-08,6.38,6.41,6.35,6.27,362941.69,-0.12,-1.85,6.398,6.352,6.292,450384.44,369367.78,382952.18,3.27
2016-04-07,6.46,6.58,6.47,6.41,687452.88,0.04,0.62,6.396,6.353,6.271,445285.54,380807.03,372396.47,6.19
2016-04-06,6.44,6.49,6.43,6.36,390953.78,-0.03,-0.46,6.364,6.35,6.249,359543.59,347995.87,348388.62,3.52
2016-04-05,6.27,6.5,6.46,6.26,543811.44,0.18,2.87,6.308,6.355,6.235,337852.99,362614.08,344042.26,4.9
2016-04-01,6.3,6.35,6.28,6.18,266762.41,-0.06,-0.95,6.286,6.361,6.222,285820.45,382017.43,330687.24,2.4
2016-03-31,6.35,6.44,6.34,6.28,337447.19,0.03,0.47,6.306,6.364,6.212,288351.11,415705.82,344213.61,3.04
2016-03-30,6.2,6.32,6.31,6.19,258743.12,0.16,2.6,6.31,6.344,6.209,316328.52,417941.65,362743.13,2.33
2016-03-29,6.35,6.37,6.15,6.11,282500.78,-0.2,-3.15,6.336,6.317,6.203,336448.14,421863.55,372929.59,2.54
2016-03-28,6.4,6.47,6.35,6.3,283648.75,-0.03,-0.47,6.402,6.304,6.192,387375.16,415076.56,372095.44,2.56
2016-03-25,6.38,6.43,6.38,6.3,279415.72,0.02,0.31,6.436,6.278,6.166,478214.41,412247.57,377869.53,2.52
2016-03-24,6.43,6.64,6.36,6.32,477334.22,-0.08,-1.24,6.422,6.231,6.161,543060.53,396536.58,387922.09,4.3
2016-03-23,6.41,6.51,6.44,6.37,359341.25,-0.04,-0.62,6.378,6.189,6.152,519554.78,363985.91,410199.77,3.24
2016-03-22,6.45,6.62,6.48,6.36,537135.88,-0.04,-0.61,6.298,6.147,6.173,507278.95,348781.37,446196.85,4.84
2016-03-21,6.36,6.55,6.52,6.31,737845.0,0.21,3.33,6.206,6.114,6.176,442777.95,325470.45,445318.38,6.65
2016-03-18,6.13,6.4,6.31,6.12,603646.31,0.17,2.77,6.12,6.082,6.178,346280.72,279357.05,433978.95,5.44
2016-03-17,6.02,6.16,6.14,6.01,359805.44,0.1,1.66,6.04,6.06,6.186,250012.62,272721.4,426222.22,3.24
2016-03-16,6.03,6.24,6.04,5.99,297962.12,0.02,0.33,6.0,6.074,6.207,208417.05,307544.61,433320.15,2.68
2016-03-15,6.06,6.11,6.02,5.96,214630.88,-0.07,-1.15,5.996,6.089,6.24,190283.78,323995.64,458133.24,1.93
2016-03-14,5.99,6.15,6.09,5.97,255358.86,0.18,3.05,6.022,6.079,6.258,208162.96,329114.32,468356.97,2.3
2016-03-11,5.9,5.97,5.91,5.83,122305.81,-0.03,-0.51,6.044,6.053,6.256,212433.38,343491.48,464922.43,1.1
2016-03-10,6.04,6.08,5.94,5.91,151827.59,-0.08,-1.33,6.08,6.091,6.271,295430.18,379307.6,473890.25,1.37
2016-03-09,6.01,6.09,6.02,5.95,207295.77,-0.13,-2.11,6.148,6.114,6.282,406672.17,456413.62,478411.03,1.87
2016-03-08,6.18,6.18,6.15,5.9,304026.75,-0.05,-0.81,6.182,6.198,6.284,457707.49,543612.34,476982.12,2.74
2016-03-07,6.14,6.26,6.2,6.13,276711.0,0.11,1.81,6.136,6.237,6.281,450065.68,565166.31,474771.06,2.49
2016-03-04,6.22,6.42,6.09,5.97,537289.81,-0.19,-3.02,6.062,6.274,6.261,474549.58,588600.85,470595.04,4.84
2016-03-03,6.19,6.49,6.28,6.16,708037.5,0.09,1.45,6.102,6.312,6.254,463185.02,579723.03,456998.58,6.38
2016-03-02,5.94,6.24,6.19,5.91,462472.38,0.27,4.56,6.08,6.34,6.228,506155.07,559095.69,436332.29,4.17
2016-03-01,5.88,5.99,5.92,5.75,265817.69,0.09,1.54,6.214,6.391,6.233,629517.19,592270.85,431711.18,2.39
2016-02-29,6.24,6.24,5.83,5.7,399130.53,-0.46,-7.31,6.338,6.437,6.262,680266.95,607599.62,440580.9,3.6
2016-02-26,6.25,6.45,6.29,6.02,480467.0,0.12,1.95,6.486,6.459,6.326,702652.12,586353.38,436385.83,4.33
2016-02-25,6.8,6.8,6.17,6.17,922887.75,-0.69,-10.06,6.522,6.451,6.365,696261.04,568472.91,431480.71,8.31
2016-02-24,6.48,6.96,6.86,6.47,1079283.0,0.32,4.89,6.6,6.449,6.401,612036.31,500408.45,424086.8,9.72
2016-02-23,6.61,6.7,6.54,6.48,519566.47,-0.03,-0.46,6.568,6.369,6.439,555024.51,410351.89,414917.93,4.68
